name,validity_flag,Comment,A,B,C,PA,RA_centroid,Dec_centroid,Class,ra_wise,dec_wise,ra_des,dec_des,MAG_AUTO,RA_desi,DEC_desi,photo_z,L__888_,ABS_MAG,flux,Class_num,id,RAJ2000,DEJ2000,zphot,e_zphot,fclean,fqual,Separation,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID_x,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist,RAFdeg,DEFdeg,DES,CoadID,Aimg,a_Aimg,Bimg,e_Bimg,PA_x,e_PA,KRad,S_Gg,S_Gr,S_Gi,S_Gz,S_GY,gmag,rmag,imag,zmag,Ymag,e_gmag,e_rmag,e_imag,e_zmag,e_Ymag,gFlag,rFlag,iFlag,zFlag,YFlag,angDist_x,Ratio
J202409.2-585440,4.0,fr2,105.6,129.2954,22.6065,14.771622,306.0365634,-58.91452094,FR2,306.0382023,-58.9110303,306.038244,-58.91095,19.5935001373291,0.0,0.0,0.0,0.0,0.0,0.009338479,2.0,8000047882003670,306.038247222966,-58.91092499405,0.5370000004768372,0.8610000014305115,0,0,0.3881901289572451,J202409.16-585439.7,306.0382023,-58.9110303,0.0860999971628189,0.0838999971747398,166.5,14.873000144958496,14.85200023651123,12.496000289916992,8.904999732971191,,,,0.0340000018477439,0.06700000166893,,,,,,3052059101351029659,hh00,0,nnnn,AAUU,130.0,217.0,143.0,212.0,,3.8e-05,306.038195519,-58.910909618,J202409.16-585439.2,168933432,6.02400016784668,0.0570000000298023,3.9570000171661377,0.032999999821186,-61.42674,28.96083,3.724999904632568,0.0,0.0280000008642673,0.0289999991655349,0.0289999991655349,0.0120000001043081,21.57309913635254,19.92510032653809,19.04179954528809,18.57159996032715,18.087299346923828,0.043912,0.014047,0.011685,0.014624,0.031363,2,2,2,2,2,0.434636,1.603351956547437
J202420.5-572344,4.0,v strong fr2,52.4,83.7976,37.0741,16.58734,306.085953,-57.39529039,FR2,306.0856057,-57.395439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882265965,2.0,8000052461004743,306.085594701844,-57.395429415678,0.3589999973773956,0.2709999978542328,1,1,0.0405666416122983,J202420.54-572343.5,306.0856057,-57.395439,0.0304000005125999,0.0295000001788139,42.0,11.312999725341797,10.09000015258789,6.881999969482422,4.27400016784668,15.23799991607666,14.098999977111816,13.0649995803833,0.0219999998807907,0.0199999995529651,0.0149999996647238,0.0240000002086162,0.0549999997019767,0.0529999993741512,0.0410000011324882,3073057601351037489,0000,0,0000,AAAA,-162.0,32.0,-105.0,32.0,0.0489999987185001,0.00013,306.085589527,-57.395397782,J202420.54-572343.4,169349183,4.584000110626221,0.0070000002160668,3.974999904632568,0.006000000052154,-10.48949,70.7506,3.5,0.1759999990463256,0.0949999988079071,0.6029999852180481,0.5059999823570251,0.7799999713897705,18.54459953308105,17.353300094604492,17.430200576782227,16.284500122070312,16.644800186157227,0.003267,0.001002,0.002062,0.00112,0.005821,3,3,3,3,3,0.151667,0.7548746513481069
J202446.6-615532,4.0,fr2,130.8,145.5076,22.4197,60.71745,306.198669,-61.92513824,FR2,306.1943698,-61.9255944,306.194138,-61.925568,21.03510093688965,0.0,0.0,0.0,0.0,0.0,0.000450769,2.0,8000039306005188,306.194146101813,-61.925568462662,1.934000015258789,1.8919999599456787,1,0,0.39032805832366,J202446.64-615532.1,306.1943698,-61.9255944,0.2856000065803528,0.2549000084400177,153.8000030517578,16.97599983215332,17.086000442504883,12.37600040435791,9.260000228881836,,,,0.0890000015497207,0.4189999997615814,,,,,,3063062101351045938,0000,0,nnnn,ACUU,1078.0,1137.0,34.0,1220.0,,4e-05,306.194136563,-61.925529476,J202446.59-615531.9,165816202,2.2980000972747803,0.0160000007599592,2.2039999961853027,0.0149999996647238,-35.22575,65.58305,3.5,0.0820000022649765,0.8309999704360962,0.8899999856948853,0.8479999899864197,0.0390000008046627,22.514299392700195,21.02359962463379,19.851900100708008,19.329599380493164,19.220600128173828,0.041411,0.014674,0.008864,0.009362,0.036681,0,0,0,0,0,0.459103,0.9782833221397413
J202456.4-494725,4.0,fr2,134.4,169.3837,64.2222,352.71246,306.2311871,-49.78909941,FR2,306.2348789,-49.7902114,306.234884,-49.790208,17.433500289916992,306.2357771,-49.79137265,0.0,0.0,0.0,0.01245393,2.0,8000079082001714,306.234883349379,-49.790208114123,0.9879999756813048,0.7839999794960022,1,0,0.0157118665285113,J202456.37-494724.7,306.2348789,-49.7902114,0.0496999993920326,0.0489000007510185,112.8000030517578,13.57699966430664,13.465999603271484,12.213000297546388,8.454000473022461,14.54800033569336,13.932000160217283,13.78600025177002,0.025000000372529,0.0309999994933605,,,0.0370000004768371,0.0350000001490116,0.0549999997019767,3065050001351043142,0d00,0,00nn,AAUU,-55.0,84.0,4.0,86.0,0.3389999866485595,7.4e-05,306.234853181,-49.79016539,J202456.36-494724.5,170471066,3.1040000915527344,0.003000000026077,2.684000015258789,0.003000000026077,-28.77525,63.47332,3.5,0.9810000061988832,0.99099999666214,0.9959999918937684,0.9900000095367432,0.781000018119812,18.88599967956543,17.427799224853516,16.329500198364258,15.869199752807615,15.76319980621338,0.002163,0.000813,0.00052,0.000704,0.001809,0,0,0,0,0,0.17609,0.7935222659852513
J202615.4-562746,4.0,frx,16.2,36.8145,22.4495,4.417681,306.5641474,-56.46347857,FRx,306.56412,-56.4626807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009173174,1.5,8000055621002727,306.563837721708,-56.462615288474,1.0549999475479126,1.6829999685287476,1,0,0.6088161340993401,J202615.38-562745.6,306.5641201,-56.4626807,0.0819000005722045,0.0777999982237815,149.0,14.928999900817873,14.909000396728516,11.991000175476074,9.027000427246094,16.246999740600586,15.380999565124512,15.461999893188477,0.032999999821186,0.0659999996423721,,,0.1360000073909759,0.1199999973177909,0.2000000029802322,3066056101351019036,0000,0,01nn,AAUU,-497.0,210.0,68.0,223.0,1.0230000019073486,0.000108,306.563806715,-56.462579312,J202615.31-562745.2,168703549,2.8499999046325684,0.0049999998882412,2.63700008392334,0.0049999998882412,-65.63705,26.68635,3.5,0.9810000061988832,0.996999979019165,0.9509999752044678,0.8050000071525574,0.7770000100135803,18.205299377441406,17.512100219726562,17.27739906311035,17.154800415039062,17.12969970703125,0.002328,0.001815,0.001177,0.001637,0.006229,0,0,0,0,0,0.722135,1.5952607129891014
J202729.5-483703,1.0,fr2 bt,22.36067977,44.26341308,20.0253316,53.3125929,306.8713215,-48.61731006,FRx,306.8730786,-48.6175838,306.873014,-48.617647,20.324499130249023,0.0,0.0,0.0,0.0,0.0,0.003191826,1.5,8000083820000507,306.873029505437,-48.617634738761,0.734000027179718,1.1460000276565552,0,0,0.2174387089015642,J202729.53-483703.3,306.8730786,-48.6175838,0.0976999998092651,0.093199998140335,144.0,15.437000274658203,15.638999938964844,12.868000030517578,8.892000198364258,,,,0.0359999984502792,0.0970000028610229,,,,,,3059048501351025183,0h00,0,0nnn,AAUU,76.0,307.0,116.0,321.0,,5.5e-05,306.872984422,-48.617616075,J202729.51-483703.4,170845584,3.3329999446868896,0.0430000014603138,2.8910000324249268,0.0379999987781047,-66.23765,24.72149,3.857000112533569,0.090999998152256,0.0289999991655349,0.0289999991655349,0.0280000008642673,0.0130000002682209,22.446399688720703,20.694000244140625,19.7367000579834,19.24620056152344,19.48200035095215,0.085061,0.024702,0.019743,0.021909,0.079978,0,0,0,0,0,0.252458,1.561307881771999
J202729.5-592458,1.0,frx,36.0,56.67133492,29.12314138,178.004207,306.8732595,-59.41513596,FR2,306.8730697,-59.4160137,306.873164,-59.416048,18.71249961853028,0.0,0.0,0.0,0.0,0.0,0.01559629,2.0,8000046399004323,306.87316480549,-59.416046029478,0.3650000095367431,0.7680000066757202,1,0,0.2095051848282516,J202729.53-592457.6,306.8730696,-59.4160137,0.3517999947071075,0.3149000108242035,147.60000610351562,17.031999588012695,16.952999114990234,12.576000213623049,9.067999839782717,,,,0.1080000028014183,,,,,,,3081059101351014470,0000,0,nnnn,AUUU,-982.0,1440.0,-1369.0,1526.0,,0.000121,306.873133135,-59.416018219,J202729.55-592457.6,171379466,2.7039999961853027,0.0089999996125698,2.565000057220459,0.0080000003799796,-43.42498,44.90546,3.5,0.9819999933242798,0.9769999980926514,0.9350000023841858,0.734000027179718,0.7979999780654907,19.193500518798828,18.73590087890625,18.581899642944336,18.5231990814209,18.540700912475582,0.003486,0.002132,0.003894,0.00474,0.018388,2,2,2,2,2,0.117326,2.1041095523544326
J202737.0-573606,1.0,djs,0.0,39.41418789,21.26663571,146.5175876,306.9052445,-57.6026252,SINGLE,306.9043717,-57.6017482,306.904714,-57.601891,19.988800048828125,306.9015144,-57.6019445,0.0,0.0,0.0,0.006437526,0.5,8000052463000398,306.904825173388,-57.601977221027,0.4659999907016754,0.968999981880188,1,0,1.2020195330966352,J202737.04-573606.2,306.9043717,-57.6017482,0.091399997472763,0.0859000012278556,137.10000610351562,15.151000022888184,15.067999839782717,12.654999732971191,9.135000228881836,,,,0.0350000001490116,0.0729999989271164,,,,,,3073057601351034987,0000,0,00nn,AAUU,309.0,248.0,-117.0,248.0,,0.000125,306.9046936,-57.601866541,J202737.12-573606.7,171136995,4.40500020980835,0.0270000007003545,3.177000045776367,0.0189999993890523,-34.36435,56.83183,3.5,0.0689999982714653,0.0309999994933605,0.0289999991655349,0.0289999991655349,0.0289999991655349,21.61230087280273,20.07559967041016,19.132200241088867,18.662399291992188,18.52470016479492,0.054776,0.009456,0.006611,0.008316,0.024934,2,2,2,2,2,0.75301,2.0793991442384465
J202733.8-582726,4.0,fr2,88.2,111.4949,26.8994,318.6745,306.8940872,-58.4583117,FR2,306.8908044,-58.4573297,306.890936,-58.457529,17.624099731445312,0.0,0.0,0.0,0.0,0.0,0.017363987,2.0,8000049388003574,306.890936138542,-58.45752996207,1.00600004196167,1.7599999904632568,1,0,0.7624388615962514,J202733.79-582726.3,306.8908044,-58.4573297,0.1524000018835067,0.1376000046730041,147.60000610351562,16.145000457763672,16.34600067138672,11.95199966430664,8.555000305175781,16.507999420166016,16.125999450683594,15.47599983215332,0.050000000745058,0.1739999949932098,,,0.1270000040531158,,0.2220000028610229,3081059101351064544,0000,0,0nnn,ABUU,-326.0,566.0,-149.0,586.0,0.6700000166893005,3.9e-05,306.89088961,-58.457486701,J202733.81-582726.9,171413897,2.575999975204468,0.0040000001899898,2.5160000324249268,0.0040000001899898,-7.09033,-79.43812,3.5,0.9800000190734864,0.9829999804496764,0.9800000190734864,0.9660000205039978,0.8610000014305115,18.085599899291992,17.63559913635254,17.510799407958984,17.461599349975586,17.487199783325195,0.0009,0.000946,0.001181,0.001733,0.006298,0,0,0,0,0,0.587543,1.749502899653274
J202935.6-490322,4.0,fr2,32.4,47.3663,23.5814,325.52335,307.3983737,-49.05643024,FR2,307.3984492,-49.0561432,307.398277,-49.056171,20.58550071716309,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8000081913001718,307.398278671975,-49.056173875542,1.1660000085830688,1.8969999551773071,1,0,0.4171824974960163,J202935.62-490322.1,307.3984492,-49.0561432,0.5511999726295471,0.5038999915122986,147.1999969482422,17.67099952697754,17.284000396728516,12.673999786376951,8.795999526977539,,,,0.1650000065565109,,,,,,,3082048501351011970,0000,0,nnnn,BUUU,1365.0,2452.0,-1284.0,2584.0,,9.7e-05,307.398260468,-49.056145692,J202935.58-490322.1,172598612,2.296999931335449,0.0149999996647238,2.187999963760376,0.0140000004321336,3.81114,-80.74628,3.5,0.7239999771118164,0.9350000023841858,0.975000023841858,0.6970000267028809,0.8040000200271606,22.105899810791016,20.59189987182617,19.784400939941406,19.444000244140625,19.42970085144043,0.02592,0.008482,0.008301,0.010239,0.03617,0,0,0,0,0,0.445338,1.6269296236820396
J203008.8-602422,4.0,frx,19.1,44.2949,23.9298,97.5946436,307.5400871,-60.4071405,FR1,307.5367731,-60.4059819,307.536782,-60.405922,17.08370018005371,0.0,0.0,0.0,0.0,0.0,0.018945232,1.0,8000043498005700,307.536781057497,-60.405925546202,0.9940000176429749,1.809999942779541,1,0,0.2033663563180419,J203008.82-602421.5,307.5367731,-60.4059819,0.0870999991893768,0.0834000036120414,139.6999969482422,15.20300006866455,15.154000282287598,12.38700008392334,9.107000350952148,15.82699966430664,15.454999923706056,15.425000190734863,0.0340000018477439,0.0740000009536743,,,0.06700000166893,0.1089999973773956,0.1589999943971634,3090060601351041248,0000,0,00nn,AAUU,-605.0,252.0,839.0,261.0,0.1949999928474426,2.6e-05,307.536770014,-60.405895601,J203008.82-602421.2,168753519,2.878999948501587,0.0040000001899898,2.7799999713897705,0.003000000026077,-39.23869,46.77822,3.5,0.9860000014305116,0.9940000176429749,0.9950000047683716,0.9100000262260436,0.8560000061988831,17.728099822998047,17.082500457763672,16.8927001953125,16.81049919128418,16.811500549316406,0.002001,0.000784,0.001201,0.001267,0.005202,0,0,0,0,0,0.310724,1.8209254634336005
J203136.7-525955,4.0,fr2,31.3,50.7376,19.2799,64.3733,307.9047595,-52.99847989,FR2,307.9029471,-52.9987185,307.902278,-52.998678,18.943500518798828,0.0,0.0,0.0,0.0,0.0,0.005352105,2.0,8000067334002291,307.902278583483,-52.998677099449,0.3519999980926513,1.5399999618530271,1,0,1.4560555642975073,J203136.70-525955.3,307.9029471,-52.9987185,0.121799997985363,0.1141000017523765,147.1999969482422,15.866000175476074,15.494999885559082,12.527999877929688,8.711000442504883,,,,0.0439999997615814,0.096000000834465,,,,,,3082053101351034976,0000,0,2nnn,AAUU,1059.0,404.0,-170.0,430.0,,6.9e-05,307.902251562,-52.998635831,J203136.54-525955.0,172039697,2.497999906539917,0.0070000002160668,2.453000068664551,0.0070000002160668,-27.81904,59.52222,3.5,0.9710000157356262,0.9810000061988832,0.9829999804496764,0.9900000095367432,0.7950000166893005,20.248199462890625,18.9375,18.391000747680664,18.142000198364254,18.12120056152344,0.005947,0.002924,0.002699,0.004508,0.014912,0,0,0,0,0,1.53606,4.374999915334311
J203304.9-565932,1.0,djs,0.0,44.38330756,29.77336412,3.810703058,308.2719593,-56.99129252,SINGLE,308.2703739,-56.9920872,308.270553,-56.992143,17.13409996032715,0.0,0.0,0.0,0.0,0.0,0.019553997,0.5,8000054034002422,308.270554118505,-56.99213884735,0.8100000023841858,1.2009999752044678,1,0,0.3993525844843077,J203304.88-565931.5,308.2703739,-56.9920872,0.0577000007033348,0.0570000000298023,108.8000030517578,14.017000198364258,14.02400016784668,12.218000411987305,8.847000122070312,15.119000434875488,14.531999588012695,14.19200038909912,0.0270000007003545,0.0370000004768371,,,0.0509999990463256,0.0759999975562095,0.0869999974966049,3073057601351053230,0000,0,00nn,AAUU,-188.0,120.0,-117.0,116.0,0.3000000119209289,9.5e-05,308.270519927,-56.992104992,J203304.92-565931.5,171337801,3.13700008392334,0.003000000026077,2.7320001125335693,0.003000000026077,28.9773,-69.1432,3.5,0.9829999804496764,0.9769999980926514,0.9879999756813048,0.9020000100135804,0.2509999871253967,18.452699661254883,17.142000198364258,16.52910041809082,16.236000061035156,16.168699264526367,0.001727,0.000638,0.000698,0.000877,0.002539,0,0,0,0,0,0.293453,1.4827160144066633
J203308.8-583703,4.0,djs with long tail,52.3,82.9603,28.9318,87.17288,308.2931901,-58.61829727,FR2,308.2868311,-58.6175454,308.287035,-58.617576,21.75779914855957,0.0,0.0,0.0,0.0,0.0,0.002844564,2.0,8000049391000233,308.287055239809,-58.617550857412,0.0149999996647238,0.503000020980835,0,0,0.420652490164127,J203308.83-583703.1,308.2868311,-58.6175454,0.1432999968528747,0.1301999986171722,150.6999969482422,15.88599967956543,16.534000396728516,12.654999732971191,8.980999946594238,,,,0.0469999983906745,0.2399999946355819,,,,,,3081059101351047968,hh00,0,0nnn,ABUU,308.0,481.0,-122.0,496.0,,0.00012,308.287001783,-58.617538909,J203308.88-583703.1,172849882,3.5929999351501465,0.0689999982714653,2.6679999828338623,0.0480000004172325,-82.54778,8.26431,4.066999912261963,0.003000000026077,0.0120000001043081,0.0230000000447034,0.0260000005364418,0.0020000000949949,24.34160041809082,21.873300552368164,20.587299346923828,20.05220031738281,18.85140037536621,0.295593,0.051141,0.026977,0.030244,0.039774,3,3,3,3,3,0.32083,33.53333548158428
J203502.5-594007,4.0,frx,63.6,84.4332,33.7454,75.57922,308.7617398,-59.66746644,FR2,308.7604663,-59.6685824,308.760613,-59.668625,16.39590072631836,0.0,0.0,0.0,0.0,0.0,0.017136812,2.0,8000045670004783,308.760614301457,-59.668625416189,1.0429999828338623,1.0479999780654907,1,0,0.3104482845343597,J203502.51-594006.8,308.7604663,-59.6685824,0.0715999975800514,0.0696000009775161,156.5,14.661999702453612,14.666999816894531,12.779999732971191,8.9350004196167,15.211999893188477,14.878000259399414,14.895000457763672,0.0299999993294477,0.0590000003576278,,,0.0489999987185001,0.0900000035762786,0.1209999993443489,3081059101351002929,0000,0,00nn,AAUU,-394.0,162.0,-3.0,172.0,0.324999988079071,9.9e-05,308.760583991,-59.668592829,J203502.54-594006.9,171454319,2.7860000133514404,0.003000000026077,2.73799991607666,0.0020000000949949,-10.1331,-79.946,3.5,0.996999979019165,0.9900000095367432,0.9990000128746032,0.9710000157356262,0.8790000081062317,16.940900802612305,16.405000686645508,16.220699310302734,16.158899307250977,16.179100036621094,0.000627,0.00052,0.00062,0.000814,0.003266,2,2,2,2,2,0.217232,1.004793859361381
J203503.8-612215,3.0,fr2 with one lobe much brighter than other,38.3,54.78225884,27.27229321,156.6791362,308.7680802,-61.37282906,FR2,308.7657504,-61.3707141,308.765714,-61.370715,19.940399169921875,308.7660795,-61.36990373,0.0,0.0,0.0,0.011149826,2.0,8000041380000140,308.765713087968,-61.370719441426,0.6959999799728394,0.5509999990463257,1,0,0.0671709473009043,J203503.78-612214.5,308.7657504,-61.3707141,0.0555000007152557,0.0531999990344047,152.60000610351562,14.45699977874756,13.49899959564209,10.19200038909912,7.572000026702881,,,,0.0289999991655349,0.0309999994933605,0.0560000017285347,0.1209999993443489,,,,3094062101351060376,0000,0,0000,AAAB,68.0,93.0,-210.0,100.0,,0.000102,308.76571542,-61.370682653,J203503.77-612214.4,173126525,3.311000108718872,0.0230000000447034,3.000999927520752,0.0209999997168779,16.94827,-56.56818,3.5,0.5450000166893005,0.0979999974370002,0.0379999987781047,0.0839999988675117,0.0309999994933605,21.287599563598636,20.02569961547852,19.167600631713867,18.78720092773437,18.590900421142575,0.023572,0.010028,0.00879,0.011222,0.027607,3,3,3,3,3,0.128285,0.7916666880763816
J203622.9-565856,4.0,frx,18.5,39.629,19.6783,63.9704,309.0958156,-56.98213038,FRx,309.0954775,-56.982191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024832869,1.5,8000054036003493,309.09611229043,-56.982640921687,0.5429999828338623,1.468999981880188,1,0,2.043052771692229,J203622.91-565855.8,309.0954775,-56.982191,0.1264999955892563,0.1128000020980835,145.5,15.696000099182127,15.62600040435791,12.13700008392334,8.864999771118164,,,,0.0450000017881393,0.101000003516674,,,,,,3101057601351063423,0000,0,0nnn,AAUU,-356.0,384.0,151.0,409.0,,0.00012,309.096103791,-56.982607415,J203623.06-565857.3,172890665,2.71399998664856,0.0040000001899898,2.634000062942505,0.003000000026077,6.55447,-67.4268,3.5,0.9980000257492064,0.9789999723434448,0.9890000224113464,0.9539999961853028,0.8479999899864197,17.884199142456055,17.473899841308594,17.340299606323242,17.297000885009766,17.344900131225586,0.001003,0.000809,0.00119,0.001769,0.006071,2,2,2,2,2,1.938199,2.705340751971344
J203716.7-612930,1.0,S-shaped djs,0.0,76.71988297,23.2543777,74.59175976,309.3225747,-61.49203615,SINGLE,309.3195939,-61.4915324,309.31965,-61.491484,21.503999710083008,0.0,0.0,0.0,0.0,0.0,0.004606345,0.5,8000040686000674,309.319720886186,-61.491454494459,0.0799999982118606,0.4339999854564667,0,0,0.355339167627189,J203716.70-612929.5,309.3195939,-61.4915324,0.2026000022888183,0.1861000061035156,138.3000030517578,16.339000701904297,16.565000534057617,12.491000175476074,8.859999656677246,,,,0.06700000166893,0.2300000041723251,,,,,,3094062101351057824,hh00,0,0nnn,ABUU,-299.0,710.0,-832.0,718.0,,5.4e-05,309.319651261,-61.491449432,J203716.71-612929.2,173134243,3.526000022888184,0.0700000002980232,2.5840001106262207,0.0540000014007091,-82.60323,3.62531,3.996000051498413,0.0890000015497207,0.0089999996125698,0.0149999996647238,0.0109999999403953,0.0020000000949949,24.077999114990234,21.94339942932129,20.65839958190918,20.495899200439453,20.338699340820312,0.316691,0.061507,0.029709,0.050351,0.130041,2,2,2,2,2,0.314528,5.424999939464035
J203752.8-592349,1.0,single two jets,0.0,36.00405049,21.06083165,115.3057912,309.4691555,-59.39769489,SINGLE,309.470101,-59.3969684,309.470162,-59.396963,19.492599487304688,0.0,0.0,0.0,0.0,0.0,0.004278437,0.5,8000046404004819,309.470230416688,-59.396942406674,1.065000057220459,0.9390000104904176,0,0,0.2549756678115993,J203752.82-592349.0,309.470101,-59.3969684,0.1149000003933906,0.1076000034809112,146.39999389648438,15.640000343322754,15.60099983215332,12.72599983215332,9.151000022888184,,,,0.0419999994337558,0.1080000028014183,,,,,,3081059101351024489,hh00,0,0nnn,AAUU,-38.0,357.0,-273.0,371.0,,8.8e-05,309.470141585,-59.396926105,J203752.83-592348.9,174518219,4.380000114440918,0.0309999994933605,3.122999906539917,0.0199999995529651,82.66451,-5.01399,3.5,0.0280000008642673,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0260000005364418,21.220800399780277,19.69890022277832,19.13039970397949,18.837099075317383,18.509300231933597,0.025209,0.008451,0.008492,0.0121,0.043359,0,0,0,0,0,0.16946,0.8816901033236668
J203847.7-552016,1.0,fr2,58.13776741,92.67640201,34.39080836,28.65003516,309.7001432,-55.33792492,FR2,309.6985792,-55.3377507,309.698588,-55.33763,16.90489959716797,0.0,0.0,0.0,0.0,0.0,0.135019339,2.0,8000059694000504,309.698588308577,-55.337630722436,1.3320000171661377,1.9229999780654907,1,0,0.4323216661997,J203847.65-552015.9,309.6985792,-55.3377507,0.0914999991655349,0.0873000025749206,144.0,15.440999984741213,15.3149995803833,12.048999786376951,8.395000457763672,15.883000373840332,15.880999565124512,15.279999732971191,0.0350000001490116,0.0750000029802322,,,0.090999998152256,0.1879999935626983,0.1749999970197677,3093056101351055885,0000,0,00nn,AAUU,468.0,332.0,-204.0,319.0,0.6510000228881836,9.7e-05,309.698567438,-55.337585296,J203847.65-552015.3,170555858,2.539999961853028,0.0040000001899898,2.3480000495910645,0.003000000026077,-12.53082,80.15661,3.5,0.9890000224113464,1.0,1.0,0.930999994277954,0.9200000166893004,17.357900619506836,16.927000045776367,16.804800033569336,16.799699783325195,16.820600509643555,0.001085,0.000781,0.00105,0.001196,0.005137,0,0,0,0,0,0.595943,1.4436936586207556
J203943.7-505307,1.0,djs,0.0,28.6050323,12.51376866,65.88628237,309.930417,-50.88510583,SINGLE,309.9322608,-50.8851707,309.932325,-50.885161,18.48889923095703,0.0,0.0,0.0,0.0,0.0,0.001090784,0.5,8000074473004689,309.932392318346,-50.885153385374,0.2039999961853027,0.6230000257492065,0,0,0.3051332296978529,J203943.74-505306.6,309.9322608,-50.8851707,0.1578000038862228,0.1431999951601028,146.89999389648438,15.842000007629396,15.647000312805176,12.718999862670898,9.032999992370604,16.579999923706055,15.774999618530272,16.125,0.0540000014007091,0.1410000026226043,,,0.1319999992847442,0.1480000019073486,,3099051501351057630,0000,0,0nnn,ABUU,-335.0,540.0,1346.0,570.0,0.6740000247955322,0.00011,309.932330093,-50.885119391,J203943.75-505306.4,174954203,2.7929999828338623,0.006000000052154,2.447999954223633,0.006000000052154,81.08659,-12.22942,3.5,0.9549999833106996,0.9789999723434448,0.9739999771118164,0.890999972820282,0.0340000018477439,19.433500289916992,18.482999801635746,18.01810073852539,17.750900268554688,17.71649932861328,0.00348,0.002048,0.002078,0.003842,0.008556,0,0,0,0,0,0.242665,3.053921751955851
J204000.6-503639,4.0,fr2,190.2,213.7625,39.2794,101.970948,309.9971259,-50.60825589,FR2,310.002708,-50.6107318,310.002269,-50.610797,18.138900756835938,0.0,0.0,0.0,0.0,0.0,0.035638936,2.0,8000076306000231,310.002236864354,-50.610800310939,3.821000099182129,3.3429999351501465,0,0,1.1042101535953446,J204000.64-503638.6,310.002708,-50.6107318,0.0832000002264976,0.0793000012636184,130.5,14.53600025177002,14.414999961853027,12.42199993133545,8.817000389099121,16.5,16.145999908447266,14.946999549865724,0.0340000018477439,0.0610000006854534,0.5180000066757202,,0.164000004529953,0.2259999960660934,,3089050001351000159,0000,0,00nn,AACU,-134.0,217.0,-392.0,218.0,1.3609999418258667,0.000118,310.002239105,-50.610763279,J204000.53-503638.7,174934664,6.13700008392334,0.0149999996647238,3.808000087738037,0.0109999999403953,85.84078,4.88474,3.5,0.4090000092983246,0.0610000006854534,0.1059999987483024,0.6710000038146973,0.0520000010728836,19.56450080871582,18.195600509643555,17.648000717163086,17.361799240112305,17.26959991455078,0.005503,0.002497,0.002464,0.004721,0.010112,3,3,3,3,3,1.077173,0.8749018184704322
J204012.8-491714,1.0,djs,0.0,49.11064723,29.30648541,71.01130302,310.0532561,-49.28756954,SINGLE,310.0533407,-49.2873395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077042259,0.5,8000080973001678,310.052644808457,-49.287004464537,1.60099995136261,1.2480000257492063,1,0,2.03099071931091,J204012.80-491714.4,310.0533407,-49.2873395,0.1273999959230423,0.1159999966621398,149.8000030517578,15.72700023651123,15.281000137329102,12.4350004196167,8.63700008392334,,,,0.0450000017881393,0.0890000015497207,0.4959999918937683,,,,,3089050001351054466,hh00,0,00nn,AACU,893.0,440.0,-356.0,466.0,,7e-05,310.052618952,-49.286967677,J204012.62-491713.0,174994441,3.319999933242798,0.0219999998807907,2.492000102996826,0.0160000007599592,-53.26687,32.82534,3.5,0.5410000085830688,0.5450000166893005,0.8510000109672546,0.3459999859333038,0.8619999885559082,21.441999435424805,20.010400772094727,19.366100311279297,19.015499114990234,19.01689910888672,0.017593,0.007205,0.008704,0.01004,0.026782,0,0,0,0,0,2.159639,0.7795128442615094
J204034.2-550648,1.0,frx,30.52867504,57.9452159,30.37349417,121.9524517,310.1440599,-55.11458572,FRx,310.1425634,-55.1134533,310.142522,-55.113479,18.45070075988769,310.1395067,-55.11239676,0.0,0.0,0.0,0.03170962,1.5,8000060525000254,310.142521819621,-55.113478218202,0.5730000138282776,1.8459999561309812,1,0,0.1240042766279842,J204034.21-550648.4,310.1425633,-55.1134533,0.0982000008225441,0.092799998819828,141.39999389648438,15.493000030517578,15.487000465393066,12.604999542236328,9.098999977111816,16.503999710083008,15.572999954223633,15.39900016784668,0.0370000004768371,0.0869999974966049,,,0.125,0.1309999972581863,0.1759999990463256,3089054601351000299,0000,0,0nnn,AAUU,137.0,319.0,-16.0,324.0,0.2770000100135803,0.000156,310.142497141,-55.113436395,J204034.19-550648.3,174192229,2.595000028610229,0.006000000052154,2.4110000133514404,0.0049999998882412,-64.57998,18.29336,3.5,0.8119999766349792,0.9900000095367432,0.9900000095367432,0.9300000071525574,0.7979999780654907,19.805700302124023,18.442100524902344,17.825899124145508,17.551300048828125,17.503599166870117,0.004161,0.001971,0.001753,0.002067,0.006884,0,0,0,0,0,0.149388,3.2216403343477213
